<<<<<<< HEAD
Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/axi_ad9361_adc_enable_i0,i_system_wrapper/system_i/axi_ad9361_adc_valid_i0,i_system_wrapper/system_i/axi_ad9361_adc_data_i0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q0,i_system_wrapper/system_i/axi_ad9361_adc_valid_q0,i_system_wrapper/system_i/axi_ad9361_adc_data_q0[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_i1,i_system_wrapper/system_i/axi_ad9361_adc_valid_i1,i_system_wrapper/system_i/axi_ad9361_adc_data_i1[15:0],i_system_wrapper/system_i/axi_ad9361_adc_enable_q1,i_system_wrapper/system_i/axi_ad9361_adc_valid_q1,i_system_wrapper/system_i/axi_ad9361_adc_data_q1[15:0]
414,414,0,1,0,675,1,0,79,1,0,-6,1,0,32
415,415,0,1,0,675,1,0,79,1,0,-6,1,0,32
416,416,0,1,0,675,1,0,79,1,0,-6,1,0,32
417,417,0,1,1,357,1,1,-46,1,1,-22,1,1,-1
418,418,0,1,0,357,1,0,-46,1,0,-22,1,0,-1
419,419,0,1,0,357,1,0,-46,1,0,-22,1,0,-1
420,420,0,1,0,357,1,0,-46,1,0,-22,1,0,-1
421,421,0,1,1,235,1,1,634,1,1,2,1,1,-36
422,422,0,1,0,235,1,0,634,1,0,2,1,0,-36
423,423,0,1,0,235,1,0,634,1,0,2,1,0,-36
424,424,0,1,0,235,1,0,634,1,0,2,1,0,-36
425,425,0,1,1,581,1,1,257,1,1,-11,1,1,12
426,426,0,1,0,581,1,0,257,1,0,-11,1,0,12
427,427,0,1,0,581,1,0,257,1,0,-11,1,0,12
428,428,0,1,0,581,1,0,257,1,0,-11,1,0,12
429,429,0,1,1,476,1,1,538,1,1,-15,1,1,1
430,430,0,1,0,476,1,0,538,1,0,-15,1,0,1
431,431,0,1,0,476,1,0,538,1,0,-15,1,0,1
432,432,0,1,0,476,1,0,538,1,0,-15,1,0,1
433,433,0,1,1,-37,1,1,729,1,1,-19,1,1,8
434,434,0,1,0,-37,1,0,729,1,0,-19,1,0,8
435,435,0,1,0,-37,1,0,729,1,0,-19,1,0,8
436,436,0,1,0,-37,1,0,729,1,0,-19,1,0,8
437,437,0,1,1,-188,1,1,818,1,1,18,1,1,5
438,438,0,1,0,-188,1,0,818,1,0,18,1,0,5
439,439,0,1,0,-188,1,0,818,1,0,18,1,0,5
440,440,0,1,0,-188,1,0,818,1,0,18,1,0,5
441,441,0,1,1,38,1,1,667,1,1,-5,1,1,-2
442,442,0,1,0,38,1,0,667,1,0,-5,1,0,-2
443,443,0,1,0,38,1,0,667,1,0,-5,1,0,-2
444,444,0,1,0,38,1,0,667,1,0,-5,1,0,-2
445,445,0,1,1,42,1,1,-113,1,1,-10,1,1,-18
446,446,0,1,0,42,1,0,-113,1,0,-10,1,0,-18
447,447,0,1,0,42,1,0,-113,1,0,-10,1,0,-18
448,448,0,1,0,42,1,0,-113,1,0,-10,1,0,-18
449,449,0,1,1,-55,1,1,-325,1,1,-17,1,1,-10
450,450,0,1,0,-55,1,0,-325,1,0,-17,1,0,-10
451,451,0,1,0,-55,1,0,-325,1,0,-17,1,0,-10
452,452,0,1,0,-55,1,0,-325,1,0,-17,1,0,-10
453,453,0,1,1,528,1,1,-180,1,1,2,1,1,0
454,454,0,1,0,528,1,0,-180,1,0,2,1,0,0
455,455,0,1,0,528,1,0,-180,1,0,2,1,0,0
456,456,0,1,0,528,1,0,-180,1,0,2,1,0,0
457,457,0,1,1,205,1,1,-184,1,1,27,1,1,17
458,458,0,1,0,205,1,0,-184,1,0,27,1,0,17
459,459,0,1,0,205,1,0,-184,1,0,27,1,0,17
460,460,0,1,0,205,1,0,-184,1,0,27,1,0,17
461,461,0,1,1,-81,1,1,-285,1,1,32,1,1,12
462,462,0,1,0,-81,1,0,-285,1,0,32,1,0,12
463,463,0,1,0,-81,1,0,-285,1,0,32,1,0,12
464,464,0,1,0,-81,1,0,-285,1,0,32,1,0,12
465,465,0,1,1,303,1,1,-323,1,1,1,1,1,-41
466,466,0,1,0,303,1,0,-323,1,0,1,1,0,-41
467,467,0,1,0,303,1,0,-323,1,0,1,1,0,-41
468,468,0,1,0,303,1,0,-323,1,0,1,1,0,-41
469,469,0,1,1,55,1,1,-812,1,1,-6,1,1,-31
470,470,0,1,0,55,1,0,-812,1,0,-6,1,0,-31
471,471,0,1,0,55,1,0,-812,1,0,-6,1,0,-31
472,472,0,1,0,55,1,0,-812,1,0,-6,1,0,-31
473,473,0,1,1,-457,1,1,-883,1,1,5,1,1,-24
474,474,0,1,0,-457,1,0,-883,1,0,5,1,0,-24
475,475,0,1,0,-457,1,0,-883,1,0,5,1,0,-24
476,476,0,1,0,-457,1,0,-883,1,0,5,1,0,-24
477,477,0,1,1,-209,1,1,-323,1,1,1,1,1,-9
478,478,0,1,0,-209,1,0,-323,1,0,1,1,0,-9
479,479,0,1,0,-209,1,0,-323,1,0,1,1,0,-9
480,480,0,1,0,-209,1,0,-323,1,0,1,1,0,-9
481,481,0,1,1,147,1,1,-252,1,1,-2,1,1,2
482,482,0,1,0,147,1,0,-252,1,0,-2,1,0,2
483,483,0,1,0,147,1,0,-252,1,0,-2,1,0,2
484,484,0,1,0,147,1,0,-252,1,0,-2,1,0,2
485,485,0,1,1,-1,1,1,-441,1,1,-8,1,1,2
486,486,0,1,0,-1,1,0,-441,1,0,-8,1,0,2
487,487,0,1,0,-1,1,0,-441,1,0,-8,1,0,2
488,488,0,1,0,-1,1,0,-441,1,0,-8,1,0,2
489,489,0,1,1,-143,1,1,-85,1,1,-14,1,1,4
490,490,0,1,0,-143,1,0,-85,1,0,-14,1,0,4
491,491,0,1,0,-143,1,0,-85,1,0,-14,1,0,4
492,492,0,1,0,-143,1,0,-85,1,0,-14,1,0,4
493,493,0,1,1,68,1,1,419,1,1,-34,1,1,-3
494,494,0,1,0,68,1,0,419,1,0,-34,1,0,-3
495,495,0,1,0,68,1,0,419,1,0,-34,1,0,-3
496,496,0,1,0,68,1,0,419,1,0,-34,1,0,-3
497,497,0,1,1,521,1,1,479,1,1,-1,1,1,-20
498,498,0,1,0,521,1,0,479,1,0,-1,1,0,-20
499,499,0,1,0,521,1,0,479,1,0,-1,1,0,-20
500,500,0,1,0,521,1,0,479,1,0,-1,1,0,-20
501,501,0,1,1,546,1,1,405,1,1,-4,1,1,9
502,502,0,1,0,546,1,0,405,1,0,-4,1,0,9
503,503,0,1,0,546,1,0,405,1,0,-4,1,0,9
504,504,0,1,0,546,1,0,405,1,0,-4,1,0,9
505,505,0,1,1,142,1,1,-347,1,1,-5,1,1,12
506,506,0,1,0,142,1,0,-347,1,0,-5,1,0,12
507,507,0,1,0,142,1,0,-347,1,0,-5,1,0,12
508,508,0,1,0,142,1,0,-347,1,0,-5,1,0,12
509,509,0,1,1,-250,1,1,-860,1,1,2,1,1,6
510,510,0,1,0,-250,1,0,-860,1,0,2,1,0,6
511,511,0,1,0,-250,1,0,-860,1,0,2,1,0,6
512,512,0,1,0,-250,1,0,-860,1,0,2,1,0,6
513,513,0,1,1,-368,1,1,-668,1,1,23,1,1,7
514,514,0,1,0,-368,1,0,-668,1,0,23,1,0,7
515,515,0,1,0,-368,1,0,-668,1,0,23,1,0,7
516,516,0,1,0,-368,1,0,-668,1,0,23,1,0,7
517,517,0,1,1,-561,1,1,-969,1,1,8,1,1,6
518,518,0,1,0,-561,1,0,-969,1,0,8,1,0,6
519,519,0,1,0,-561,1,0,-969,1,0,8,1,0,6
520,520,0,1,0,-561,1,0,-969,1,0,8,1,0,6
521,521,0,1,1,-277,1,1,-638,1,1,-14,1,1,-21
522,522,0,1,0,-277,1,0,-638,1,0,-14,1,0,-21
523,523,0,1,0,-277,1,0,-638,1,0,-14,1,0,-21
524,524,0,1,0,-277,1,0,-638,1,0,-14,1,0,-21
525,525,0,1,1,117,1,1,485,1,1,12,1,1,-25
526,526,0,1,0,117,1,0,485,1,0,12,1,0,-25
527,527,0,1,0,117,1,0,485,1,0,12,1,0,-25
528,528,0,1,0,117,1,0,485,1,0,12,1,0,-25
529,529,0,1,1,56,1,1,787,1,1,33,1,1,-9
530,530,0,1,0,56,1,0,787,1,0,33,1,0,-9
531,531,0,1,0,56,1,0,787,1,0,33,1,0,-9
532,532,0,1,0,56,1,0,787,1,0,33,1,0,-9
533,533,0,1,1,246,1,1,956,1,1,36,1,1,3
534,534,0,1,0,246,1,0,956,1,0,36,1,0,3
535,535,0,1,0,246,1,0,956,1,0,36,1,0,3
536,536,0,1,0,246,1,0,956,1,0,36,1,0,3
537,537,0,1,1,290,1,1,254,1,1,12,1,1,10
538,538,0,1,0,290,1,0,254,1,0,12,1,0,10
539,539,0,1,0,290,1,0,254,1,0,12,1,0,10
540,540,0,1,0,290,1,0,254,1,0,12,1,0,10
541,541,0,1,1,-171,1,1,-385,1,1,-17,1,1,-8
542,542,0,1,0,-171,1,0,-385,1,0,-17,1,0,-8
543,543,0,1,0,-171,1,0,-385,1,0,-17,1,0,-8
544,544,0,1,0,-171,1,0,-385,1,0,-17,1,0,-8
545,545,0,1,1,-459,1,1,-579,1,1,-7,1,1,-15
546,546,0,1,0,-459,1,0,-579,1,0,-7,1,0,-15
547,547,0,1,0,-459,1,0,-579,1,0,-7,1,0,-15
548,548,0,1,0,-459,1,0,-579,1,0,-7,1,0,-15
549,549,0,1,1,-534,1,1,-619,1,1,-11,1,1,-6
550,550,0,1,0,-534,1,0,-619,1,0,-11,1,0,-6
551,551,0,1,0,-534,1,0,-619,1,0,-11,1,0,-6
552,552,0,1,0,-534,1,0,-619,1,0,-11,1,0,-6
553,553,0,1,1,-133,1,1,-231,1,1,-21,1,1,5
554,554,0,1,0,-133,1,0,-231,1,0,-21,1,0,5
555,555,0,1,0,-133,1,0,-231,1,0,-21,1,0,5
556,556,0,1,0,-133,1,0,-231,1,0,-21,1,0,5
557,557,0,1,1,-62,1,1,56,1,1,-35,1,1,-1
558,558,0,1,0,-62,1,0,56,1,0,-35,1,0,-1
559,559,0,1,0,-62,1,0,56,1,0,-35,1,0,-1
560,560,0,1,0,-62,1,0,56,1,0,-35,1,0,-1
561,561,0,1,1,-352,1,1,137,1,1,-10,1,1,-25
562,562,0,1,0,-352,1,0,137,1,0,-10,1,0,-25
563,563,0,1,0,-352,1,0,137,1,0,-10,1,0,-25
564,564,0,1,0,-352,1,0,137,1,0,-10,1,0,-25
565,565,0,1,1,-124,1,1,421,1,1,12,1,1,-20
566,566,0,1,0,-124,1,0,421,1,0,12,1,0,-20
567,567,0,1,0,-124,1,0,421,1,0,12,1,0,-20
568,568,0,1,0,-124,1,0,421,1,0,12,1,0,-20
569,569,0,1,1,268,1,1,501,1,1,17,1,1,-12
570,570,0,1,0,268,1,0,501,1,0,17,1,0,-12
571,571,0,1,0,268,1,0,501,1,0,17,1,0,-12
572,572,0,1,0,268,1,0,501,1,0,17,1,0,-12
573,573,0,1,1,91,1,1,190,1,1,19,1,1,12
574,574,0,1,0,91,1,0,190,1,0,19,1,0,12
575,575,0,1,0,91,1,0,190,1,0,19,1,0,12
576,576,0,1,0,91,1,0,190,1,0,19,1,0,12
577,577,0,1,1,-375,1,1,16,1,1,40,1,1,-18
578,578,0,1,0,-375,1,0,16,1,0,40,1,0,-18
579,579,0,1,0,-375,1,0,16,1,0,40,1,0,-18
580,580,0,1,0,-375,1,0,16,1,0,40,1,0,-18
581,581,0,1,1,-134,1,1,177,1,1,8,1,1,-26
582,582,0,1,0,-134,1,0,177,1,0,8,1,0,-26
583,583,0,1,0,-134,1,0,177,1,0,8,1,0,-26
584,584,0,1,0,-134,1,0,177,1,0,8,1,0,-26
585,585,0,1,1,-47,1,1,29,1,1,-19,1,1,-14
586,586,0,1,0,-47,1,0,29,1,0,-19,1,0,-14
587,587,0,1,0,-47,1,0,29,1,0,-19,1,0,-14
588,588,0,1,0,-47,1,0,29,1,0,-19,1,0,-14
589,589,0,1,1,-71,1,1,-102,1,1,-14,1,1,-1
590,590,0,1,0,-71,1,0,-102,1,0,-14,1,0,-1
591,591,0,1,0,-71,1,0,-102,1,0,-14,1,0,-1
592,592,0,1,0,-71,1,0,-102,1,0,-14,1,0,-1
593,593,0,1,1,-181,1,1,17,1,1,25,1,1,5
594,594,0,1,0,-181,1,0,17,1,0,25,1,0,5
595,595,0,1,0,-181,1,0,17,1,0,25,1,0,5
596,596,0,1,0,-181,1,0,17,1,0,25,1,0,5
597,597,0,1,1,-566,1,1,-129,1,1,21,1,1,5
598,598,0,1,0,-566,1,0,-129,1,0,21,1,0,5
599,599,0,1,0,-566,1,0,-129,1,0,21,1,0,5
600,600,0,1,0,-566,1,0,-129,1,0,21,1,0,5
601,601,0,1,1,-639,1,1,-207,1,1,-4,1,1,0
602,602,0,1,0,-639,1,0,-207,1,0,-4,1,0,0
603,603,0,1,0,-639,1,0,-207,1,0,-4,1,0,0
604,604,0,1,0,-639,1,0,-207,1,0,-4,1,0,0
605,605,0,1,1,-713,1,1,-760,1,1,16,1,1,28
606,606,0,1,0,-713,1,0,-760,1,0,16,1,0,28
607,607,0,1,0,-713,1,0,-760,1,0,16,1,0,28
608,608,0,1,0,-713,1,0,-760,1,0,16,1,0,28
609,609,0,1,1,-551,1,1,-541,1,1,-8,1,1,10
610,610,0,1,0,-551,1,0,-541,1,0,-8,1,0,10
611,611,0,1,0,-551,1,0,-541,1,0,-8,1,0,10
612,612,0,1,0,-551,1,0,-541,1,0,-8,1,0,10
613,613,0,1,1,-41,1,1,118,1,1,-7,1,1,0
614,614,0,1,0,-41,1,0,118,1,0,-7,1,0,0
615,615,0,1,0,-41,1,0,118,1,0,-7,1,0,0
616,616,0,1,0,-41,1,0,118,1,0,-7,1,0,0
617,617,0,1,1,207,1,1,7,1,1,-21,1,1,-6
618,618,0,1,0,207,1,0,7,1,0,-21,1,0,-6
619,619,0,1,0,207,1,0,7,1,0,-21,1,0,-6
620,620,0,1,0,207,1,0,7,1,0,-21,1,0,-6
621,621,0,1,1,171,1,1,-126,1,1,15,1,1,-2
622,622,0,1,0,171,1,0,-126,1,0,15,1,0,-2
623,623,0,1,0,171,1,0,-126,1,0,15,1,0,-2
624,624,0,1,0,171,1,0,-126,1,0,15,1,0,-2
625,625,0,1,1,-48,1,1,-560,1,1,14,1,1,0
626,626,0,1,0,-48,1,0,-560,1,0,14,1,0,0
627,627,0,1,0,-48,1,0,-560,1,0,14,1,0,0
628,628,0,1,0,-48,1,0,-560,1,0,14,1,0,0
629,629,0,1,1,-246,1,1,-467,1,1,0,1,1,4
630,630,0,1,0,-246,1,0,-467,1,0,0,1,0,4
631,631,0,1,0,-246,1,0,-467,1,0,0,1,0,4
632,632,0,1,0,-246,1,0,-467,1,0,0,1,0,4
633,633,0,1,1,-183,1,1,763,1,1,-23,1,1,-2
634,634,0,1,0,-183,1,0,763,1,0,-23,1,0,-2
635,635,0,1,0,-183,1,0,763,1,0,-23,1,0,-2
636,636,0,1,0,-183,1,0,763,1,0,-23,1,0,-2
637,637,0,1,1,-137,1,1,647,1,1,13,1,1,25
638,638,0,1,0,-137,1,0,647,1,0,13,1,0,25
639,639,0,1,0,-137,1,0,647,1,0,13,1,0,25
640,640,0,1,0,-137,1,0,647,1,0,13,1,0,25
641,641,0,1,1,-197,1,1,227,1,1,-6,1,1,28
642,642,0,1,0,-197,1,0,227,1,0,-6,1,0,28
643,643,0,1,0,-197,1,0,227,1,0,-6,1,0,28
644,644,0,1,0,-197,1,0,227,1,0,-6,1,0,28
645,645,0,1,1,322,1,1,-385,1,1,8,1,1,9
646,646,0,1,0,322,1,0,-385,1,0,8,1,0,9
647,647,0,1,0,322,1,0,-385,1,0,8,1,0,9
648,648,0,1,0,322,1,0,-385,1,0,8,1,0,9
649,649,0,1,1,-257,1,1,-542,1,1,-9,1,1,8
650,650,0,1,0,-257,1,0,-542,1,0,-9,1,0,8
651,651,0,1,0,-257,1,0,-542,1,0,-9,1,0,8
652,652,0,1,0,-257,1,0,-542,1,0,-9,1,0,8
653,653,0,1,1,-279,1,1,-501,1,1,-37,1,1,7
654,654,0,1,0,-279,1,0,-501,1,0,-37,1,0,7
655,655,0,1,0,-279,1,0,-501,1,0,-37,1,0,7
656,656,0,1,0,-279,1,0,-501,1,0,-37,1,0,7
657,657,0,1,1,76,1,1,-756,1,1,-15,1,1,5
658,658,0,1,0,76,1,0,-756,1,0,-15,1,0,5
659,659,0,1,0,76,1,0,-756,1,0,-15,1,0,5
660,660,0,1,0,76,1,0,-756,1,0,-15,1,0,5
661,661,0,1,1,-240,1,1,-351,1,1,-4,1,1,16
662,662,0,1,0,-240,1,0,-351,1,0,-4,1,0,16
663,663,0,1,0,-240,1,0,-351,1,0,-4,1,0,16
664,664,0,1,0,-240,1,0,-351,1,0,-4,1,0,16
665,665,0,1,1,-475,1,1,185,1,1,-23,1,1,8
666,666,0,1,0,-475,1,0,185,1,0,-23,1,0,8
667,667,0,1,0,-475,1,0,185,1,0,-23,1,0,8
668,668,0,1,0,-475,1,0,185,1,0,-23,1,0,8
669,669,0,1,1,-508,1,1,-59,1,1,-25,1,1,-14
670,670,0,1,0,-508,1,0,-59,1,0,-25,1,0,-14
671,671,0,1,0,-508,1,0,-59,1,0,-25,1,0,-14
672,672,0,1,0,-508,1,0,-59,1,0,-25,1,0,-14
673,673,0,1,1,-612,1,1,262,1,1,-13,1,1,8
674,674,0,1,0,-612,1,0,262,1,0,-13,1,0,8
675,675,0,1,0,-612,1,0,262,1,0,-13,1,0,8
676,676,0,1,0,-612,1,0,262,1,0,-13,1,0,8
677,677,0,1,1,28,1,1,708,1,1,-20,1,1,15
678,678,0,1,0,28,1,0,708,1,0,-20,1,0,15
679,679,0,1,0,28,1,0,708,1,0,-20,1,0,15
680,680,0,1,0,28,1,0,708,1,0,-20,1,0,15
681,681,0,1,1,854,1,1,-212,1,1,-10,1,1,-16
682,682,0,1,0,854,1,0,-212,1,0,-10,1,0,-16
683,683,0,1,0,854,1,0,-212,1,0,-10,1,0,-16
684,684,0,1,0,854,1,0,-212,1,0,-10,1,0,-16
685,685,0,1,1,749,1,1,-793,1,1,-2,1,1,-20
686,686,0,1,0,749,1,0,-793,1,0,-2,1,0,-20
687,687,0,1,0,749,1,0,-793,1,0,-2,1,0,-20
688,688,0,1,0,749,1,0,-793,1,0,-2,1,0,-20
689,689,0,1,1,105,1,1,46,1,1,-17,1,1,1
690,690,0,1,0,105,1,0,46,1,0,-17,1,0,1
691,691,0,1,0,105,1,0,46,1,0,-17,1,0,1
692,692,0,1,0,105,1,0,46,1,0,-17,1,0,1
693,693,0,1,1,-10,1,1,742,1,1,16,1,1,16
694,694,0,1,0,-10,1,0,742,1,0,16,1,0,16
695,695,0,1,0,-10,1,0,742,1,0,16,1,0,16
696,696,0,1,0,-10,1,0,742,1,0,16,1,0,16
697,697,0,1,1,350,1,1,293,1,1,25,1,1,-17
698,698,0,1,0,350,1,0,293,1,0,25,1,0,-17
699,699,0,1,0,350,1,0,293,1,0,25,1,0,-17
700,700,0,1,0,350,1,0,293,1,0,25,1,0,-17
701,701,0,1,1,442,1,1,-199,1,1,25,1,1,-10
702,702,0,1,0,442,1,0,-199,1,0,25,1,0,-10
703,703,0,1,0,442,1,0,-199,1,0,25,1,0,-10
704,704,0,1,0,442,1,0,-199,1,0,25,1,0,-10
705,705,0,1,1,213,1,1,105,1,1,-4,1,1,-13
706,706,0,1,0,213,1,0,105,1,0,-4,1,0,-13
707,707,0,1,0,213,1,0,105,1,0,-4,1,0,-13
708,708,0,1,0,213,1,0,105,1,0,-4,1,0,-13
709,709,0,1,1,47,1,1,177,1,1,-27,1,1,3
710,710,0,1,0,47,1,0,177,1,0,-27,1,0,3
711,711,0,1,0,47,1,0,177,1,0,-27,1,0,3
712,712,0,1,0,47,1,0,177,1,0,-27,1,0,3
713,713,0,1,1,-150,1,1,28,1,1,7,1,1,12
714,714,0,1,0,-150,1,0,28,1,0,7,1,0,12
715,715,0,1,0,-150,1,0,28,1,0,7,1,0,12
716,716,0,1,0,-150,1,0,28,1,0,7,1,0,12
717,717,0,1,1,-144,1,1,-270,1,1,17,1,1,28
718,718,0,1,0,-144,1,0,-270,1,0,17,1,0,28
719,719,0,1,0,-144,1,0,-270,1,0,17,1,0,28
720,720,0,1,0,-144,1,0,-270,1,0,17,1,0,28
721,721,0,1,1,-68,1,1,-323,1,1,-13,1,1,-1
722,722,0,1,0,-68,1,0,-323,1,0,-13,1,0,-1
723,723,0,1,0,-68,1,0,-323,1,0,-13,1,0,-1
724,724,0,1,0,-68,1,0,-323,1,0,-13,1,0,-1
725,725,0,1,1,-11,1,1,300,1,1,0,1,1,-5
726,726,0,1,0,-11,1,0,300,1,0,0,1,0,-5
727,727,0,1,0,-11,1,0,300,1,0,0,1,0,-5
728,728,0,1,0,-11,1,0,300,1,0,0,1,0,-5
729,729,0,1,1,-146,1,1,631,1,1,14,1,1,-5
730,730,0,1,0,-146,1,0,631,1,0,14,1,0,-5
731,731,0,1,0,-146,1,0,631,1,0,14,1,0,-5
732,732,0,1,0,-146,1,0,631,1,0,14,1,0,-5
733,733,0,1,1,-555,1,1,582,1,1,9,1,1,-3
734,734,0,1,0,-555,1,0,582,1,0,9,1,0,-3
735,735,0,1,0,-555,1,0,582,1,0,9,1,0,-3
736,736,0,1,0,-555,1,0,582,1,0,9,1,0,-3
737,737,0,1,1,-182,1,1,516,1,1,2,1,1,11
738,738,0,1,0,-182,1,0,516,1,0,2,1,0,11
739,739,0,1,0,-182,1,0,516,1,0,2,1,0,11
740,740,0,1,0,-182,1,0,516,1,0,2,1,0,11
741,741,0,1,1,61,1,1,259,1,1,31,1,1,9
742,742,0,1,0,61,1,0,259,1,0,31,1,0,9
743,743,0,1,0,61,1,0,259,1,0,31,1,0,9
744,744,0,1,0,61,1,0,259,1,0,31,1,0,9
745,745,0,1,1,-745,1,1,-116,1,1,14,1,1,4
746,746,0,1,0,-745,1,0,-116,1,0,14,1,0,4
747,747,0,1,0,-745,1,0,-116,1,0,14,1,0,4
748,748,0,1,0,-745,1,0,-116,1,0,14,1,0,4
749,749,0,1,1,-714,1,1,417,1,1,-7,1,1,1
750,750,0,1,0,-714,1,0,417,1,0,-7,1,0,1
751,751,0,1,0,-714,1,0,417,1,0,-7,1,0,1
752,752,0,1,0,-714,1,0,417,1,0,-7,1,0,1
753,753,0,1,1,45,1,1,686,1,1,-7,1,1,15
754,754,0,1,0,45,1,0,686,1,0,-7,1,0,15
755,755,0,1,0,45,1,0,686,1,0,-7,1,0,15
756,756,0,1,0,45,1,0,686,1,0,-7,1,0,15
757,757,0,1,1,240,1,1,-163,1,1,0,1,1,17
758,758,0,1,0,240,1,0,-163,1,0,0,1,0,17
759,759,0,1,0,240,1,0,-163,1,0,0,1,0,17
760,760,0,1,0,240,1,0,-163,1,0,0,1,0,17
761,761,0,1,1,290,1,1,-256,1,1,-3,1,1,-10
762,762,0,1,0,290,1,0,-256,1,0,-3,1,0,-10
763,763,0,1,0,290,1,0,-256,1,0,-3,1,0,-10
764,764,0,1,0,290,1,0,-256,1,0,-3,1,0,-10
765,765,0,1,1,-71,1,1,472,1,1,8,1,1,-1
766,766,0,1,0,-71,1,0,472,1,0,8,1,0,-1
767,767,0,1,0,-71,1,0,472,1,0,8,1,0,-1
768,768,0,1,0,-71,1,0,472,1,0,8,1,0,-1
769,769,0,1,1,-83,1,1,346,1,1,1,1,1,24
770,770,0,1,0,-83,1,0,346,1,0,1,1,0,24
771,771,0,1,0,-83,1,0,346,1,0,1,1,0,24
772,772,0,1,0,-83,1,0,346,1,0,1,1,0,24
773,773,0,1,1,45,1,1,-396,1,1,-36,1,1,31
774,774,0,1,0,45,1,0,-396,1,0,-36,1,0,31
775,775,0,1,0,45,1,0,-396,1,0,-36,1,0,31
776,776,0,1,0,45,1,0,-396,1,0,-36,1,0,31
777,777,0,1,1,105,1,1,168,1,1,-21,1,1,-1
778,778,0,1,0,105,1,0,168,1,0,-21,1,0,-1
779,779,0,1,0,105,1,0,168,1,0,-21,1,0,-1
780,780,0,1,0,105,1,0,168,1,0,-21,1,0,-1
781,781,0,1,1,165,1,1,429,1,1,-13,1,1,-22
782,782,0,1,0,165,1,0,429,1,0,-13,1,0,-22
783,783,0,1,0,165,1,0,429,1,0,-13,1,0,-22
784,784,0,1,0,165,1,0,429,1,0,-13,1,0,-22
785,785,0,1,1,66,1,1,-328,1,1,-44,1,1,10
786,786,0,1,0,66,1,0,-328,1,0,-44,1,0,10
787,787,0,1,0,66,1,0,-328,1,0,-44,1,0,10
788,788,0,1,0,66,1,0,-328,1,0,-44,1,0,10
789,789,0,1,1,-158,1,1,-929,1,1,-4,1,1,13
790,790,0,1,0,-158,1,0,-929,1,0,-4,1,0,13
791,791,0,1,0,-158,1,0,-929,1,0,-4,1,0,13
792,792,0,1,0,-158,1,0,-929,1,0,-4,1,0,13
793,793,0,1,1,-333,1,1,-768,1,1,14,1,1,-25
794,794,0,1,0,-333,1,0,-768,1,0,14,1,0,-25
795,795,0,1,0,-333,1,0,-768,1,0,14,1,0,-25
796,796,0,1,0,-333,1,0,-768,1,0,14,1,0,-25
797,797,0,1,1,-194,1,1,-82,1,1,-18,1,1,-8
798,798,0,1,0,-194,1,0,-82,1,0,-18,1,0,-8
799,799,0,1,0,-194,1,0,-82,1,0,-18,1,0,-8
800,800,0,1,0,-194,1,0,-82,1,0,-18,1,0,-8
801,801,0,1,1,-355,1,1,56,1,1,-14,1,1,11
802,802,0,1,0,-355,1,0,56,1,0,-14,1,0,11
803,803,0,1,0,-355,1,0,56,1,0,-14,1,0,11
804,804,0,1,0,-355,1,0,56,1,0,-14,1,0,11
805,805,0,1,1,-551,1,1,285,1,1,19,1,1,-4
806,806,0,1,0,-551,1,0,285,1,0,19,1,0,-4
807,807,0,1,0,-551,1,0,285,1,0,19,1,0,-4
808,808,0,1,0,-551,1,0,285,1,0,19,1,0,-4
809,809,0,1,1,-681,1,1,245,1,1,22,1,1,23
810,810,0,1,0,-681,1,0,245,1,0,22,1,0,23
811,811,0,1,0,-681,1,0,245,1,0,22,1,0,23
812,812,0,1,0,-681,1,0,245,1,0,22,1,0,23
813,813,0,1,1,-661,1,1,-68,1,1,17,1,1,36
814,814,0,1,0,-661,1,0,-68,1,0,17,1,0,36
815,815,0,1,0,-661,1,0,-68,1,0,17,1,0,36
816,816,0,1,0,-661,1,0,-68,1,0,17,1,0,36
817,817,0,1,1,-297,1,1,199,1,1,14,1,1,11
818,818,0,1,0,-297,1,0,199,1,0,14,1,0,11
819,819,0,1,0,-297,1,0,199,1,0,14,1,0,11
820,820,0,1,0,-297,1,0,199,1,0,14,1,0,11
821,821,0,1,1,160,1,1,65,1,1,2,1,1,12
822,822,0,1,0,160,1,0,65,1,0,2,1,0,12
823,823,0,1,0,160,1,0,65,1,0,2,1,0,12
824,824,0,1,0,160,1,0,65,1,0,2,1,0,12
825,825,0,1,1,598,1,1,-408,1,1,-7,1,1,22
826,826,0,1,0,598,1,0,-408,1,0,-7,1,0,22
827,827,0,1,0,598,1,0,-408,1,0,-7,1,0,22
828,828,0,1,0,598,1,0,-408,1,0,-7,1,0,22
829,829,0,1,1,543,1,1,-420,1,1,1,1,1,2
830,830,0,1,0,543,1,0,-420,1,0,1,1,0,2
831,831,0,1,0,543,1,0,-420,1,0,1,1,0,2
832,832,0,1,0,543,1,0,-420,1,0,1,1,0,2
833,833,0,1,1,260,1,1,-16,1,1,4,1,1,-3
834,834,0,1,0,260,1,0,-16,1,0,4,1,0,-3
835,835,0,1,0,260,1,0,-16,1,0,4,1,0,-3
836,836,0,1,0,260,1,0,-16,1,0,4,1,0,-3
837,837,0,1,1,-20,1,1,47,1,1,-7,1,1,6
